用户ID,日期,年龄,性别,职业,睡眠时长(小时),睡眠质量(1-10),压力水平(1-10),咖啡因摄入量(杯),酒精摄入量(杯),运动时长(小时),屏幕使用时间(小时),睡眠环境,入睡时间,醒来时间
77,2025-06-11,19,男,蓝领,6.422691194222642,4.352664795199128,1.20841833849882,0,1,0.8729244495567126,4.569882809159586,一般,22:26,04:54
78,2025-05-13,57,女,白领,7.173547418274328,3.9276993154381783,6.174939001073182,0,1,0.8162370795447444,2.011895699954495,嘈杂,22:27,05:23
78,2025-05-14,57,女,白领,6.976715217534646,3.7369773794832293,4.401032738758508,0,1,0.43591516833530913,4.364418923808247,一般,22:58,06:03
78,2025-05-15,57,女,白领,7.494901726023174,5.333021504275364,4.019825428653503,1,1,0.408903266831066,4.643883989766646,安静,22:09,05:35
78,2025-05-16,57,女,白领,7.184505419214698,5.43906125511299,5.280487786558429,1,0,0.2894817960212339,3.0151145704270887,安静,22:00,05:10
78,2025-05-17,57,女,白领,9.819931111849067,4.180106416237961,3.3038143359728407,1,0,0.01880071557351265,2.266388934091794,安静,22:51,09:11
78,2025-05-18,57,女,白领,8.365194363284749,3.3187030910709905,6.185455815560891,1,2,0.45978537004934267,3.6416408365302955,嘈杂,22:56,07:10
78,2025-05-19,57,女,白领,7.519034720862326,5.748073202751794,1.8287471947221623,0,0,0.6811679037084832,6.8139925316960985,安静,22:29,05:57
78,2025-05-20,57,女,白领,7.65422679230042,5.241301324153055,2.799461827099112,0,1,0.6880944994390501,2.397178432396199,安静,22:14,05:49
78,2025-05-21,57,女,白领,7.081721923989396,5.681750928000772,6.4329181918735285,0,1,0.3746178138304188,1.5768382006414634,一般,22:46,05:27
78,2025-05-22,57,女,白领,7.513876702041507,3.98222834897132,4.049056722025549,1,0,0.2303425483677134,3.4739289006175396,嘈杂,22:11,05:47
78,2025-05-23,57,女,白领,7.382998788732303,4.735494415406086,6.756277506065675,3,1,0.19271521517122941,2.9930181120711774,安静,22:47,06:19
78,2025-05-24,57,女,白领,9.650494191129912,2.425020142705087,4.3869149420477624,0,1,0.27978991050792934,1.1054219926462152,一般,22:17,08:14
78,2025-05-25,57,女,白领,7.880931138745939,4.709696309369897,7.203769183340329,2,1,0.6818964600098949,1.3519705531686816,一般,22:25,06:23
78,2025-05-26,57,女,白领,8.509437452281714,3.7772436632313173,4.436284506054591,1,2,0.5336965605908335,3.3161743536215558,一般,22:33,07:03
78,2025-05-27,57,女,白领,7.468361244378167,5.868855890407817,3.102858211930971,2,0,0.5179828668191505,3.1092672007799704,安静,22:21,06:00
78,2025-05-28,57,女,白领,7.018376527927527,4.977152040904093,3.91166304890434,2,1,0.6513839606958989,2.826882354695108,安静,22:39,05:29
78,2025-05-29,57,女,白领,6.809627147377257,2.7523817812132227,3.7749016694772823,0,1,0.0,5.235142973696467,安静,22:40,05:21
78,2025-05-30,57,女,白领,7.225454016065267,5.910761553978768,3.42532857569823,1,0,0.36348361039987565,4.01517404895072,安静,22:14,05:26
78,2025-05-31,57,女,白领,9.145601890491024,1.0,5.1662179853361625,1,2,0.33208831655230764,3.174531413652172,嘈杂,22:37,08:33
78,2025-06-01,57,女,白领,8.939353111281056,6.418935809014443,5.295774727377631,0,0,1.0657006355165914,0.7445252581622817,安静,22:23,06:48
78,2025-06-02,57,女,白领,7.399918037020958,5.608170850327044,7.926685111986368,0,0,0.4000991084041071,0.9161677581795771,安静,22:57,06:07
78,2025-06-03,57,女,白领,6.185858712749266,3.61435943652101,5.138208226286016,1,0,0.0,3.3850369117456105,一般,22:50,05:38
78,2025-06-04,57,女,白领,7.605360099045223,4.120765155619778,5.379624278477796,0,2,0.13270685599657428,3.5090221434196365,安静,22:02,05:52
78,2025-06-05,57,女,白领,7.949814627657095,4.3890512779182504,4.680611518436722,3,1,0.10860620041565988,4.057725216492084,安静,22:32,06:22
78,2025-06-06,57,女,白领,7.309511831464607,5.148551229670759,3.9903792671141898,1,1,0.44649848375158435,3.8776778685132487,安静,22:23,05:23
78,2025-06-07,57,女,白领,9.061448065088776,2.4971384642837164,4.750715818043211,3,1,0.2976138426929928,3.7558633722155332,安静,22:19,07:08
78,2025-06-08,57,女,白领,8.178748961787985,6.975997751269963,3.57116485092144,2,0,0.7832456574269244,1.6100175736955356,安静,22:31,06:29
78,2025-06-09,57,女,白领,8.393994224709227,5.306413178950505,4.467694585079682,1,0,0.492459065925378,3.557441730878069,安静,22:37,06:52
78,2025-06-10,57,女,白领,6.437500923719458,2.646836265770242,7.610299583440434,0,1,0.4580363958182863,4.232992305890716,安静,22:38,04:49
78,2025-06-11,57,女,白领,6.633255187447026,4.372676816573195,2.2109568290143686,0,1,0.7182221404982577,4.939697693110123,安静,22:00,04:19
79,2025-05-13,32,男,白领,11.414161491855163,1.0,4.440216695105458,2,1,0.0898383971552213,3.518611761507559,一般,22:15,09:36
79,2025-05-14,32,男,白领,8.902404279106232,3.203445450559727,5.451856874934213,3,1,0.6365670628567692,4.139657077183863,安静,22:28,07:24
79,2025-05-15,32,男,白领,9.179356415542934,1.8126869784336008,2.182197300603941,3,0,0.4189862166331887,2.1355184779690273,一般,22:39,08:31
79,2025-05-16,32,男,白领,8.034820856907038,2.9283733305443285,5.101707182466341,2,2,0.6182344923243828,3.093424745696184,一般,22:30,07:16
79,2025-05-17,32,男,白领,9.927456833107168,1.900902717980427,2.4622274849714127,4,1,0.7219006369784692,1.5859316970170814,安静,22:47,08:21
79,2025-05-18,32,男,白领,9.889003331035736,2.6424241073488854,2.7850759097819533,2,0,0.14520778880850455,-0.08256350895623576,安静,22:05,08:22
79,2025-05-19,32,男,白领,8.981900234929032,6.05543933219147,2.979931092209296,1,0,0.7834104155662514,3.445062639413061,一般,22:27,07:20
79,2025-05-20,32,男,白领,7.41062724915256,5.0090125142587745,6.820268920814424,1,0,0.8878619305792949,5.397593873995598,安静,22:45,06:29
79,2025-05-21,32,男,白领,9.571537353100691,1.7027577851207623,4.31811806657555,2,0,0.5333662746450283,5.344672290459073,一般,22:20,07:40
79,2025-05-22,32,男,白领,8.689143288620034,4.972721479267867,3.7103859718871997,0,2,1.0713155240990453,7.23188061085234,安静,22:15,06:08
79,2025-05-23,32,男,白领,9.741407335916154,4.10465669125167,3.112853822171777,0,0,0.3538632667512246,3.7501949316114835,安静,22:33,07:58
79,2025-05-24,32,男,白领,12.0,3.485411444912326,4.10828869175394,0,1,0.5455344705220081,1.5655482382470836,安静,22:55,10:35
79,2025-05-25,32,男,白领,10.126611892726508,2.599841803284301,3.936964511816766,1,0,0.40609565138129616,0.09631459668827524,安静,22:21,08:31
79,2025-05-26,32,男,白领,8.813010254423338,3.182653362468483,2.7898258994515084,3,0,0.6592759283128895,6.2835942210339955,嘈杂,22:38,07:41
79,2025-05-27,32,男,白领,9.115998850819608,2.175195988539269,4.704458285293907,2,0,0.3407757598853553,3.8461203714452026,安静,22:14,07:03
79,2025-05-28,32,男,白领,8.466320608108694,5.34278651515246,2.309705488730608,0,2,0.8005715476494892,4.427061668783546,安静,22:58,07:46
79,2025-05-29,32,男,白领,9.398249988305581,2.5956673856457297,4.89728314379875,0,0,0.5483896972208679,2.3488936245275838,安静,22:54,08:31
79,2025-05-30,32,男,白领,7.019419636905943,5.243378830435137,4.273336264725258,0,0,0.4894497121322083,3.8993899436989303,一般,22:39,05:30
79,2025-05-31,32,男,白领,8.403950830942483,4.903122740790705,4.630506533461413,2,0,0.4229786930817333,2.468537458670727,安静,22:40,07:12
79,2025-06-01,32,男,白领,10.32719126054942,1.0,3.6416676980777245,1,2,0.3970657198285606,4.548053589805352,安静,22:48,08:53
79,2025-06-02,32,男,白领,10.040497749094104,1.0,4.8759587846730135,2,0,0.6877515972607129,4.184962290961918,一般,22:16,08:18
79,2025-06-03,32,男,白领,7.141520547278445,6.3185972749307115,3.1577266076544612,1,0,0.9122169653479943,1.9887337165501315,一般,22:23,05:56
79,2025-06-04,32,男,白领,8.336840126981604,4.492779835931464,2.9667867799638916,1,1,0.7124336420553767,4.7207619038908355,嘈杂,22:01,05:44
79,2025-06-05,32,男,白领,9.044438578187457,2.549831627949317,3.928822606391071,0,2,0.6057890284528222,4.004551089150287,一般,22:28,07:06
79,2025-06-06,32,男,白领,6.554752499570171,4.2071136589485985,2.4776668748592865,1,1,0.784136269390749,1.7323952944481613,安静,22:12,04:37
79,2025-06-07,32,男,白领,9.10800387160902,1.3824385866823228,3.2041599584269496,2,2,0.6727603265723155,4.035086420657889,安静,22:40,07:48
79,2025-06-08,32,男,白领,9.833425721355075,1.942914707662153,6.837410877781633,2,0,0.5152517398904181,4.463130573612616,安静,22:47,08:41
79,2025-06-09,32,男,白领,9.568897298782279,3.5917263298402187,5.80933401556165,1,0,0.8040632942459376,-0.2710259138217497,安静,22:01,07:55
79,2025-06-10,32,男,白领,10.012727702054484,1.1312548473976918,6.3321658591710674,0,2,0.5799501798800935,4.116750482517835,安静,22:12,08:29
79,2025-06-11,32,男,白领,10.15625591726583,1.0,2.7462217675058045,3,0,0.3630588722279706,2.3775270239667283,一般,22:29,08:46
80,2025-05-13,35,男,蓝领,8.787541460973982,5.074940475656917,6.776879253614281,0,0,0.6568679628287171,4.703020404094957,安静,22:06,06:51
80,2025-05-14,35,男,蓝领,7.215050728008565,3.9081113758529455,5.472999868176854,3,0,0.20680580345711858,6.712619581925802,一般,22:08,05:24
80,2025-05-15,35,男,蓝领,5.1311336549771696,1.8762516590022058,8.140978801222758,0,1,0.42133155882985035,1.800532857963099,一般,22:55,04:53
80,2025-05-16,35,男,蓝领,9.767547701005647,3.033328978128399,7.516179290051106,1,0,0.9966548674000006,6.4971673037530415,安静,22:49,08:49
80,2025-05-17,35,男,蓝领,11.06131318393184,1.9675258127974402,4.1092500998086114,1,1,0.26600310289635176,2.8716821415592566,安静,22:06,09:28
80,2025-05-18,35,男,蓝领,12.0,1.0,7.153978551667954,3,1,0.6295566480384849,2.638095617698977,一般,22:49,11:16
80,2025-05-19,35,男,蓝领,5.19444205148716,1.0,6.738804011848304,1,2,0.688724785772372,4.327360308229737,嘈杂,22:50,04:00
80,2025-05-20,35,男,蓝领,10.141098246897569,1.0,5.562982722016522,2,2,0.42176414378828186,3.829980452422263,嘈杂,22:05,08:03
80,2025-05-21,35,男,蓝领,9.40481781681532,2.390388000762025,2.628801052633807,3,0,0.5982826875025705,1.550405944826809,安静,22:12,07:29
80,2025-05-22,35,男,蓝领,4.71338634727247,2.6790522239371235,5.4592772520553305,1,1,0.9923503728417317,2.7126384538904666,安静,22:57,03:32
80,2025-05-23,35,男,蓝领,7.135021572861737,4.769189566049939,2.2021679382145325,2,0,0.6933353473740146,5.259081769734669,安静,22:30,05:17
80,2025-05-24,35,男,蓝领,10.16979913016981,1.340110077408593,6.098406022586003,0,0,0.294359727818998,5.498895978316862,安静,22:18,08:18
80,2025-05-25,35,男,蓝领,9.322333514420713,2.862764537130509,7.605729730185503,0,1,0.0,2.9866502486679805,安静,22:12,07:09
80,2025-05-26,35,男,蓝领,10.104210100230917,1.8728968315103578,5.868645535870492,2,0,0.6531758370509801,0.6158951517035973,一般,22:33,08:38
80,2025-05-27,35,男,蓝领,7.962111601999846,3.5130041446402327,6.151624529056537,2,1,0.7949589113763504,3.146823988880785,一般,22:42,06:50
80,2025-05-28,35,男,蓝领,9.33097062518336,3.9058535185902645,5.361018503213998,0,0,0.25364550521934986,1.8481459309653865,安静,22:17,07:26
80,2025-05-29,35,男,蓝领,8.50875104974695,4.242861757661441,5.841103832156066,2,0,0.3945539589874542,3.3870848723357723,一般,22:00,06:12
80,2025-05-30,35,男,蓝领,6.710464764729168,3.375580119779999,6.854665991057548,0,0,0.7051391263058845,4.902049132273371,安静,22:37,05:19
80,2025-05-31,35,男,蓝领,9.468538424697293,1.988505861838614,5.855197484936788,0,0,0.1403284885892329,3.861611854980282,安静,22:02,08:14
80,2025-06-01,35,男,蓝领,10.367728955429712,1.0,6.953862383962126,1,1,0.7647772478237675,3.997506651287894,一般,22:47,09:31
80,2025-06-02,35,男,蓝领,8.039002572897228,5.3794599321911685,5.784143616669058,1,0,0.7589047409713607,3.990643933088899,安静,22:14,05:31
80,2025-06-03,35,男,蓝领,5.692924680602749,1.6325788702912802,3.337603228421669,1,0,0.38682612815719375,4.095212130963857,安静,22:26,03:58
80,2025-06-04,35,男,蓝领,6.928761953518774,3.180891977558627,5.18818820244337,1,2,0.6021502232051237,0.8026544244172698,一般,22:25,05:39
80,2025-06-05,35,男,蓝领,6.497866538558343,4.6562628377150554,5.137535318315187,0,1,0.5245949416211568,4.923104411641597,安静,22:06,04:29
80,2025-06-06,35,男,蓝领,8.320545768032098,3.6258972211117526,8.602229431681739,1,1,0.3223617574275941,5.09836916672835,安静,22:55,07:21
80,2025-06-07,35,男,蓝领,8.714555371372136,5.872857622708905,3.979997456504435,1,0,0.23967438059377127,2.9860517854847153,安静,22:16,06:38
80,2025-06-08,35,男,蓝领,8.993283395284601,4.541480557711646,2.865334638168799,2,0,0.33181253468743965,3.3457527405210636,安静,22:05,07:11
80,2025-06-09,35,男,蓝领,9.394288270190298,2.2837855183930778,7.117420146515018,3,0,0.5637086161424232,3.076081414987043,安静,22:09,07:08
80,2025-06-10,35,男,蓝领,6.203074795023285,3.9746790521527116,5.9259343208356565,1,1,0.5011597804496299,1.37616089440034,安静,22:07,04:46
80,2025-06-11,35,男,蓝领,10.368036304344042,1.7777504506348174,3.887512227163735,0,1,0.5393458116132415,2.823999270763064,安静,22:44,09:19
81,2025-05-13,24,男,学生,7.961333910986896,4.57428208686438,4.241895795147133,1,1,0.9762708577319497,4.611391538234707,安静,22:22,06:42
81,2025-05-14,24,男,学生,9.363545436754029,1.6513635403922502,2.3372392303861167,0,2,0.01254471193262291,2.924577545894658,嘈杂,22:51,08:11
81,2025-05-15,24,男,学生,8.604540376924245,4.579737077170337,2.043588139400453,2,0,0.2708622804692152,2.7158512629150913,安静,22:10,06:52
81,2025-05-16,24,男,学生,4.750449406593617,1.3725723941617076,2.78495500965914,1,0,0.6014723535727102,4.6820489559295835,嘈杂,22:29,03:14
81,2025-05-17,24,男,学生,9.708065411169091,1.8593656150014484,2.5357501206268784,1,2,0.8665504718016557,4.590670645008114,安静,22:49,08:18
81,2025-05-18,24,男,学生,9.19589863953854,2.124158646211958,5.3621685345264405,1,2,0.2171387493830924,5.565400597382993,安静,22:29,07:34
81,2025-05-19,24,男,学生,9.396293109773021,2.969941780228106,2.552836394978717,0,1,0.4079069749589423,5.19115757359426,一般,22:42,07:56
81,2025-05-20,24,男,学生,10.486165287193417,1.1226205810847856,4.548219196660657,1,1,0.19706259628688727,4.332396152066389,一般,22:58,09:27
81,2025-05-21,24,男,学生,5.781332683762958,2.5913959549473327,1.0,1,1,0.2359203081568903,3.261617512065971,一般,22:56,04:51
81,2025-05-22,24,男,学生,6.316113142896109,5.467574243955204,2.9224409674762897,0,0,0.6968130701608881,1.6547118249552883,安静,22:12,04:46
81,2025-05-23,24,男,学生,8.863440757291091,3.7792028012217767,5.430531392771947,1,1,0.8409399285768357,5.465339096742163,一般,22:39,07:10
81,2025-05-24,24,男,学生,8.63987594801091,5.947990642151068,2.769451342710523,1,0,0.48261014151956905,4.825109275964859,安静,22:55,07:28
81,2025-05-25,24,男,学生,9.259694220325784,2.864289332349587,1.0,0,1,0.5350630909755699,3.191856005760193,安静,22:31,07:56
81,2025-05-26,24,男,学生,6.630569791716805,3.771899223600472,3.6002249573126006,1,1,0.5723969609898172,1.1626552271481945,安静,22:07,04:39
81,2025-05-27,24,男,学生,9.972583608942877,2.405618627777934,3.998618105433189,0,0,0.5598472995872273,4.334681754135714,安静,22:01,08:13
81,2025-05-28,24,男,学生,7.881466933220393,5.304929583535039,1.1078409006460757,1,1,0.487548021778972,3.096953865450761,安静,22:47,06:23
81,2025-05-29,24,男,学生,7.844984851550549,5.889205014234632,2.911782426064356,2,0,0.19914103563253116,5.571489489289044,安静,22:33,06:26
81,2025-05-30,24,男,学生,8.945924063280344,6.45521514103555,1.4492988455389426,1,0,0.16935635830798657,5.229300671540651,一般,22:10,06:42
81,2025-05-31,24,男,学生,10.635114836156566,2.3938507353217515,4.096965158263742,0,0,0.26689693093852884,2.464888109084698,安静,22:48,09:28
81,2025-06-01,24,男,学生,9.849442778095082,3.9916340456467934,1.0,0,1,0.44528307066581696,0.9038288062670903,安静,22:45,08:30
81,2025-06-02,24,男,学生,8.660321134891435,6.989383575646137,1.0,0,0,0.9230221214237039,2.1410515435345747,安静,22:50,07:09
81,2025-06-03,24,男,学生,10.234437341331615,1.0,2.8309359340724867,3,1,0.4249262891036356,3.91588418664374,安静,22:04,08:30
81,2025-06-04,24,男,学生,8.805712755550065,3.671562660185761,4.580378844728197,3,1,0.5257947606897477,6.582697948447932,一般,22:25,07:07
81,2025-06-05,24,男,学生,6.413873512975496,2.799086662007867,4.949777602067644,1,2,0.4954158636109705,4.277786485923436,一般,22:18,05:03
81,2025-06-06,24,男,学生,6.9729508889927745,3.7676828332870897,1.0,2,0,0.559657143734787,7.318793560391855,一般,22:06,04:17
81,2025-06-07,24,男,学生,10.687780432159167,2.0882003505094917,3.925312081810568,2,1,0.6576086322965725,0.8145937185772234,安静,22:13,09:07
81,2025-06-08,24,男,学生,7.560978471551445,5.937886456707067,1.0,0,1,0.4736401796161877,4.552549750967421,安静,22:51,06:30
81,2025-06-09,24,男,学生,8.862608724573725,4.1085838787664875,3.137242491815007,1,1,0.12549156110985288,1.369471572419096,嘈杂,22:51,07:37
81,2025-06-10,24,男,学生,6.631909939685284,2.1099234165170637,1.3175499042674526,2,2,0.17114393711636966,4.043207331341875,安静,22:25,05:16
81,2025-06-11,24,男,学生,7.631114207052487,5.272065790076043,1.9817697851248481,0,2,0.7333195547260724,4.697657547289312,安静,22:05,06:14
82,2025-05-13,31,女,白领,7.931954118390228,4.759574465982847,3.942153588609167,1,1,0.5994386445306815,3.09889688706442,嘈杂,22:47,06:51
82,2025-05-14,31,女,白领,7.835048787959157,5.6559910182914575,2.476372163919213,1,0,0.5865469532798739,4.638708798380165,一般,22:04,06:36
82,2025-05-15,31,女,白领,8.61917837353039,4.891107707848473,4.554158627929454,0,1,0.22725153168080825,5.273023354563302,安静,22:52,07:04
82,2025-05-16,31,女,白领,9.206127090059832,2.9297888636585276,5.0278594370866,0,0,0.45974959326324183,5.708863295286484,安静,22:28,07:36
82,2025-05-17,31,女,白领,11.827932369712206,1.0,4.301502469033085,2,0,0.6562469557957968,5.33327317475773,嘈杂,22:37,10:28
82,2025-05-18,31,女,白领,10.475994807785586,1.0123864261223954,6.407278281405127,1,2,0.04734722268214342,3.8810688970328084,安静,22:37,09:37
82,2025-05-19,31,女,白领,12.0,2.1347394659539116,7.956022044875123,0,2,0.8188342520294127,1.471216313387775,安静,22:57,11:16
82,2025-05-20,31,女,白领,11.65267601220609,1.1222471096891613,6.677265489871495,0,0,0.0,3.5348210898755954,一般,22:53,10:28
82,2025-05-21,31,女,白领,9.701425038955888,1.0689433692899173,7.1430761414664,4,2,0.7619529161556196,3.4821585837787747,一般,22:21,08:19
82,2025-05-22,31,女,白领,10.499390034321705,1.6840784660409147,8.98451365716929,0,0,0.6589507850800177,6.064010207636887,安静,22:19,08:37
82,2025-05-23,31,女,白领,8.55448144296198,4.851008136742176,6.151520913823063,2,0,0.6184126842809288,2.2579680502904367,一般,22:10,06:26
82,2025-05-24,31,女,白领,12.0,1.0,8.22717101397625,1,2,0.8097552419602342,4.008597062678083,嘈杂,22:49,10:41
82,2025-05-25,31,女,白领,10.515280049246059,2.7438154030429214,3.0196612557899667,1,1,0.9093128282591665,5.301899064815975,一般,22:52,09:30
82,2025-05-26,31,女,白领,12.0,1.8925118058784998,4.532994148006605,3,0,0.0,1.8584322281227974,安静,22:41,11:00
82,2025-05-27,31,女,白领,12.0,1.0,5.209162413843975,2,2,1.1359773342521837,2.5376034239146863,一般,22:17,09:49
82,2025-05-28,31,女,白领,8.778296287783302,5.563913533260578,4.988236325285523,1,1,0.814771961587526,2.277481335732404,安静,22:41,07:29
82,2025-05-29,31,女,白领,9.90448974000285,1.1049225361288921,7.4006164148226885,3,0,0.2421662843493924,1.7594371240826918,一般,22:49,08:35
82,2025-05-30,31,女,白领,9.15661707959854,2.232407870521196,4.965324777692961,0,1,0.23661078933145685,2.772201956364487,一般,22:07,07:33
82,2025-05-31,31,女,白领,9.828574130075555,2.5679815190711635,4.058002819334476,0,1,0.6548120173495896,5.0238212571200265,安静,22:08,07:28
82,2025-06-01,31,女,白领,10.306203623951406,2.080427969684708,3.0299113681239915,1,1,0.3302447663502879,2.074526460345788,安静,22:56,09:07
82,2025-06-02,31,女,白领,9.463060638409576,2.0868386915572157,4.44586537546445,1,2,0.2088136362458225,2.7886247603625014,一般,22:15,07:29
82,2025-06-03,31,女,白领,8.990591612434242,4.768030360706077,4.953305562688027,1,2,0.4015847981831183,2.828036798345624,安静,22:32,07:29
82,2025-06-04,31,女,白领,8.29008589634469,4.983325230904969,6.481693933275499,0,2,1.1165578227772142,2.1877380841501726,安静,22:51,07:30
82,2025-06-05,31,女,白领,9.389545290973246,2.4407473349499025,6.7412531221199945,3,0,0.47094630171446455,1.5731167528734795,一般,22:21,07:39
82,2025-06-06,31,女,白领,8.872189396027398,5.941797480821113,3.381176324408408,2,0,0.7119758926269398,1.1641179910829171,嘈杂,22:39,07:48
82,2025-06-07,31,女,白领,11.945354457900766,1.9193550808828521,5.130819625573065,0,0,0.1614671326660994,6.671508876986496,安静,22:24,10:23
82,2025-06-08,31,女,白领,9.234983268120429,2.000450339552738,7.1671862626650595,1,0,0.20881412929554982,3.578662261601171,安静,22:22,07:32
82,2025-06-09,31,女,白领,8.660388254304905,4.445796835983301,6.096206710059801,0,2,0.3172331007893512,4.25456111086927,安静,22:13,06:43
82,2025-06-10,31,女,白领,11.037332376689587,1.0204482392605092,4.983237375773956,1,0,0.5828237016644464,5.284087067919394,一般,22:18,09:19
82,2025-06-11,31,女,白领,9.55914869039782,3.2296629438355096,3.2461092950295645,1,0,0.5132721893242413,1.4710305277199556,安静,22:04,07:56
83,2025-05-13,54,女,学生,5.480077593731831,3.2171127781564253,2.4633129844626573,1,0,0.33832635001681766,1.5041467257197776,一般,22:52,04:29
83,2025-05-14,54,女,学生,7.4298087511468935,5.2413006450187085,2.8896968967328807,3,0,0.05343660829041458,2.5888861284857967,一般,22:12,05:36
83,2025-05-15,54,女,学生,7.43547495012825,5.379670073430703,1.0,1,0,0.6837377738449463,5.562579774541505,一般,22:17,05:50
83,2025-05-16,54,女,学生,9.132462846618058,1.0,2.212567272043581,0,2,0.12047432057052992,4.9669475194998824,嘈杂,22:34,07:10
83,2025-05-17,54,女,学生,8.838035650633115,5.589821975163725,1.0,1,1,0.21349468893815643,2.7078790398449817,一般,22:01,06:50
83,2025-05-18,54,女,学生,9.267459624724689,2.6254425942108313,3.0687367323792167,3,1,0.6450284691942383,2.5834784723591553,安静,22:56,08:24
83,2025-05-19,54,女,学生,7.837268741543225,5.713161172244322,2.9806348143725163,0,0,0.9233802548290251,4.6741546467468655,一般,22:29,06:19
83,2025-05-20,54,女,学生,6.473120049581579,4.388411654041821,3.1269988260187396,1,0,0.7464200908568326,1.422314913973092,嘈杂,22:28,04:48
83,2025-05-21,54,女,学生,8.934883616321976,5.254437700133671,1.0,1,1,0.5227678462324561,3.686063635370853,安静,22:27,07:23
83,2025-05-22,54,女,学生,7.013619245655738,4.208265056820106,6.156435788951775,5,0,0.5662330700422937,4.130941409081072,安静,22:07,05:23
83,2025-05-23,54,女,学生,3.3421823010163316,2.700105619480718,1.0,1,2,0.37456529762014373,-0.2043307422562073,安静,22:57,02:21
83,2025-05-24,54,女,学生,7.72051194476497,5.82830652258656,1.107938298540406,0,1,1.179907342951711,4.314568841462204,一般,22:23,06:22
83,2025-05-25,54,女,学生,9.099418998161635,1.2815827257875154,3.344728342832027,1,1,0.7226881756830177,3.979134613380955,嘈杂,22:52,08:07
83,2025-05-26,54,女,学生,5.679930658458101,3.3187070948664643,1.0,1,0,0.648325940151953,4.113405813801034,一般,22:15,04:08
83,2025-05-27,54,女,学生,6.4138647796541255,3.117525396368178,3.551044853002574,3,0,0.6994973716255924,2.708452785509572,嘈杂,22:25,04:31
83,2025-05-28,54,女,学生,6.154931045033461,3.59289566935015,4.272042641924822,3,1,0.10569405669531179,1.9415264709869169,一般,22:43,04:55
83,2025-05-29,54,女,学生,4.726623520512509,1.7688949200333761,5.359180320871316,0,1,0.0345922337310266,5.454533945156362,安静,22:37,03:25
83,2025-05-30,54,女,学生,6.903480748047707,2.910096456492321,4.418667572693439,2,2,0.8489698598790518,3.1826495152676006,安静,22:27,05:19
83,2025-05-31,54,女,学生,9.508341157501711,3.6977152763429744,1.367904284844555,1,0,0.0679705767980473,2.788323614723142,一般,22:55,08:15
83,2025-06-01,54,女,学生,7.073086601412331,5.337596363060641,1.6496194999668314,3,1,1.1394767338195257,4.64074986505578,安静,22:01,04:45
83,2025-06-02,54,女,学生,5.983797035787951,4.528088703739032,2.9703733861226302,1,0,0.43282905843473,3.4933669798255997,安静,22:28,04:35
83,2025-06-03,54,女,学生,6.571011255522457,4.317847056325778,3.7630417187278797,0,0,0.7006658275097156,6.273040560946839,安静,22:18,04:41
83,2025-06-04,54,女,学生,9.406809271907033,3.367496887082167,5.751035668204201,1,0,1.0578683568143155,2.2589359010708154,安静,22:50,08:19
83,2025-06-05,54,女,学生,5.622678605271639,2.071936214069681,2.5093774154991495,3,1,0.2701482355265603,1.7619008492779302,一般,22:43,04:28
83,2025-06-06,54,女,学生,8.622941427679326,4.7195177983118155,2.176729430852405,2,2,0.2626814887676734,4.351651848024759,安静,22:47,07:39
83,2025-06-07,54,女,学生,8.036816005663683,3.8805299537166635,4.7533639256688796,2,0,0.43674199511700484,2.5208539702087958,嘈杂,22:25,06:18
83,2025-06-08,54,女,学生,6.167209673373206,4.450587866594502,1.9208474206055801,2,0,0.6282962014902579,2.3302973345485114,安静,22:25,04:07
83,2025-06-09,54,女,学生,7.578776478261636,5.690005470990782,3.9786271373326807,1,1,1.0379423857563226,1.9964416249615784,一般,22:21,05:57
83,2025-06-10,54,女,学生,4.080658098330535,1.695627098108664,6.161456566166776,3,2,0.41679285972444674,-0.0046950163634367215,安静,22:23,02:08
83,2025-06-11,54,女,学生,9.165422061115688,2.1576537592277596,3.873681326026272,3,2,0.400378024776137,2.3420667209371637,安静,22:21,07:18
84,2025-05-13,21,女,白领,5.4544315258375065,1.0,7.916802034245768,2,0,0.3978136248063272,5.597046447552291,安静,22:13,03:23
84,2025-05-14,21,女,白领,9.084406682953182,1.0,6.948607132966611,4,0,0.7006392397595794,3.815095419436142,嘈杂,22:12,06:51
84,2025-05-15,21,女,白领,8.215606019941637,4.9213229209968015,6.054013156125267,1,0,0.8427568458512434,4.300279989713594,一般,22:02,06:20
84,2025-05-16,21,女,白领,9.366534712912589,1.8841334503518534,7.384029026064018,1,1,0.5620126748032568,3.073003174347094,安静,22:31,07:58
84,2025-05-17,21,女,白领,11.48643104993108,1.8123647014990962,7.5642480659648,0,0,0.6546008577998385,4.486001535581327,一般,22:02,09:20
84,2025-05-18,21,女,白领,9.036569400897102,1.3708894434279197,7.92826476364931,2,0,0.5154978120932602,4.627841795425329,一般,22:02,07:05
84,2025-05-19,21,女,白领,8.289560967290967,3.981798843297862,4.83799856468891,2,1,0.7178791812786036,3.1990052853322903,安静,22:37,06:33
84,2025-05-20,21,女,白领,8.695557618846943,5.120755547720363,5.650444136328778,1,0,0.6516001831622097,2.121203348933325,一般,22:40,07:44
84,2025-05-21,21,女,白领,8.02983130088888,4.232818191873206,4.751856589659864,2,0,0.3901425084054096,5.843923737006168,安静,22:16,06:38
